Tanggal,Komoditas,Harga,Sumber
2024-12-20,jeruk_lokal,20667.0,SP2KP
2024-12-20,kacang_hijau,23000.0,SP2KP
2024-12-20,kacang_panjang,8000.0,SP2KP
2024-12-20,kacang_tanah,30000.0,SP2KP
2024-12-20,kangkung,7000.0,SP2KP
2024-12-20,kedelai_impor,18000.0,SP2KP
2024-12-20,kentang_sedang,20000.0,SP2KP
2024-12-20,ketela_pohon,6000.0,SP2KP
2024-12-20,ketimun_sedang,6000.0,SP2KP
2024-12-20,mie_instan,3000.0,SP2KP
2024-12-20,minyak_goreng_sawit_curah,16000.0,SP2KP
2024-12-20,minyak_goreng_sawit_kemasan_premium,20000.0,SP2KP
2024-12-20,minyakita,17000.0,SP2KP
2024-12-20,pisang_lokal,17667.0,SP2KP
2024-12-20,sawi_hijau,8000.0,SP2KP
2024-12-20,susu_kental_manis,13000.0,SP2KP
2024-12-20,tahu_putih,10000.0,SP2KP
2024-12-20,telur_ayam_kampung,70000.0,SP2KP
2024-12-20,telur_ayam_ras,28000.0,SP2KP
2024-12-20,tempe,18000.0,SP2KP
2024-12-20,tepung_terigu,12000.0,SP2KP
2024-12-20,tomat,20000.0,SP2KP
2024-12-20,udang_basah,58333.0,SP2KP
2024-12-23,bawang_bombai,40000.0,SP2KP
2024-12-23,bawang_merah,38333.0,SP2KP
2024-12-23,bawang_putih_honan,43333.0,SP2KP
2024-12-23,beras_medium,15000.0,SP2KP
2024-12-23,beras_premium,16000.0,SP2KP
2024-12-23,beras_sphp_bulog,12000.0,SP2KP
2024-12-23,cabai_merah_besar,50000.0,SP2KP
2024-12-23,cabai_merah_keriting,40000.0,SP2KP
2024-12-23,cabai_rawit_hijau,20000.0,SP2KP
2024-12-23,cabai_rawit_merah,50000.0,SP2KP
2024-12-23,daging_ayam_kampung,66667.0,SP2KP
2024-12-23,daging_ayam_ras,38000.0,SP2KP
2024-12-23,daging_sapi_paha_belakang,120000.0,SP2KP
2024-12-23,daging_sapi_paha_depan,120000.0,SP2KP
2024-12-23,daging_sapi_tetelan,80000.0,SP2KP
2024-12-23,garam_halus,10000.0,SP2KP
2024-12-23,gula_pasir_curah,17667.0,SP2KP
2024-12-23,gula_pasir_kemasan,15000.0,PIHPS
2024-12-23,ikan_bandeng,26667.0,SP2KP
2024-12-23,ikan_kembung,25000.0,SP2KP
2024-12-23,ikan_teri,103333.0,SP2KP
2024-12-23,ikan_tongkol,20000.0,SP2KP
2024-12-23,jeruk_lokal,25000.0,SP2KP
2024-12-23,kacang_hijau,23000.0,SP2KP
2024-12-23,kacang_panjang,8000.0,SP2KP
2024-12-23,kacang_tanah,30000.0,SP2KP
2024-12-23,kangkung,7000.0,SP2KP
2024-12-23,kedelai_impor,18000.0,SP2KP
2024-12-23,kentang_sedang,20000.0,SP2KP
2024-12-23,ketela_pohon,6000.0,SP2KP
2024-12-23,ketimun_sedang,6000.0,SP2KP
2024-12-23,mie_instan,3000.0,SP2KP
2024-12-23,minyak_goreng_sawit_curah,16000.0,SP2KP
2024-12-23,minyak_goreng_sawit_kemasan_premium,20000.0,SP2KP
2024-12-23,minyakita,17000.0,SP2KP
2024-12-23,pisang_lokal,17667.0,SP2KP
2024-12-23,sawi_hijau,8000.0,SP2KP
2024-12-23,susu_kental_manis,13000.0,SP2KP
2024-12-23,tahu_putih,10000.0,SP2KP
2024-12-23,telur_ayam_kampung,70000.0,SP2KP
2024-12-23,telur_ayam_ras,28000.0,SP2KP
2024-12-23,tempe,18000.0,SP2KP
2024-12-23,tepung_terigu,12000.0,SP2KP
2024-12-23,tomat,20000.0,SP2KP
2024-12-23,udang_basah,55000.0,SP2KP
2024-12-24,bawang_bombai,40000.0,SP2KP
2024-12-24,bawang_merah,40000.0,SP2KP
2024-12-24,bawang_putih_honan,43333.0,SP2KP
2024-12-24,beras_medium,15000.0,SP2KP
2024-12-24,beras_premium,16000.0,SP2KP
2024-12-24,beras_sphp_bulog,12000.0,SP2KP
2024-12-24,cabai_merah_besar,50000.0,SP2KP
2024-12-24,cabai_merah_keriting,40000.0,SP2KP
2024-12-24,cabai_rawit_hijau,20000.0,SP2KP
2024-12-24,cabai_rawit_merah,50000.0,SP2KP
2024-12-24,daging_ayam_kampung,66667.0,SP2KP
2024-12-24,daging_ayam_ras,38000.0,SP2KP
2024-12-24,daging_sapi_paha_belakang,120000.0,SP2KP
2024-12-24,daging_sapi_paha_depan,120000.0,SP2KP
2024-12-24,daging_sapi_tetelan,80000.0,SP2KP
2024-12-24,garam_halus,10000.0,SP2KP
2024-12-24,gula_pasir_curah,17667.0,SP2KP
2024-12-24,gula_pasir_kemasan,15000.0,PIHPS
2024-12-24,ikan_bandeng,26667.0,SP2KP
2024-12-24,ikan_kembung,25000.0,SP2KP
2024-12-24,ikan_teri,103333.0,SP2KP
2024-12-24,ikan_tongkol,20000.0,SP2KP
2024-12-24,jeruk_lokal,25000.0,SP2KP
2024-12-24,kacang_hijau,23000.0,SP2KP
2024-12-24,kacang_panjang,8000.0,SP2KP
2024-12-24,kacang_tanah,30000.0,SP2KP
2024-12-24,kangkung,7000.0,SP2KP
2024-12-24,kedelai_impor,18000.0,SP2KP
2024-12-24,kentang_sedang,20000.0,SP2KP
2024-12-24,ketela_pohon,6000.0,SP2KP
2024-12-24,ketimun_sedang,6000.0,SP2KP
2024-12-24,mie_instan,3000.0,SP2KP
2024-12-24,minyak_goreng_sawit_curah,16000.0,SP2KP
2024-12-24,minyak_goreng_sawit_kemasan_premium,20000.0,SP2KP
2024-12-24,minyakita,17000.0,SP2KP
2024-12-24,pisang_lokal,17667.0,SP2KP
2024-12-24,sawi_hijau,8000.0,SP2KP
2024-12-24,susu_kental_manis,13000.0,SP2KP
2024-12-24,tahu_putih,10000.0,SP2KP
2024-12-24,telur_ayam_kampung,70000.0,SP2KP
2024-12-24,telur_ayam_ras,28000.0,SP2KP
2024-12-24,tempe,18000.0,SP2KP
2024-12-24,tepung_terigu,12000.0,SP2KP
2024-12-24,tomat,20000.0,SP2KP
2024-12-24,udang_basah,56667.0,SP2KP
2024-12-25,bawang_merah,40000.0,PIHPS
2024-12-25,bawang_putih_honan,42500.0,PIHPS
2024-12-25,beras_medium,14500.0,PIHPS
2024-12-25,beras_premium,16000.0,PIHPS
2024-12-25,cabai_merah_besar,57500.0,PIHPS
2024-12-25,cabai_merah_keriting,45000.0,PIHPS
2024-12-25,cabai_rawit_merah,50000.0,PIHPS
2024-12-25,daging_ayam_ras,37500.0,PIHPS
2024-12-25,daging_sapi_paha_belakang,120000.0,PIHPS
2024-12-25,daging_sapi_paha_depan,120000.0,PIHPS
2024-12-25,gula_pasir_curah,18000.0,PIHPS
2024-12-25,gula_pasir_kemasan,15000.0,PIHPS
2024-12-25,minyak_goreng_sawit_curah,19150.0,PIHPS
2024-12-25,minyak_goreng_sawit_kemasan_premium,23500.0,PIHPS
2024-12-25,telur_ayam_ras,30000.0,PIHPS
2024-12-26,bawang_merah,40000.0,PIHPS
2024-12-26,bawang_putih_honan,42500.0,PIHPS
2024-12-26,beras_medium,14500.0,PIHPS
2024-12-26,beras_premium,16000.0,PIHPS
2024-12-26,cabai_merah_besar,57500.0,PIHPS
2024-12-26,cabai_merah_keriting,45000.0,PIHPS
2024-12-26,cabai_rawit_merah,50000.0,PIHPS
2024-12-26,daging_ayam_ras,37500.0,PIHPS
2024-12-26,daging_sapi_paha_belakang,120000.0,PIHPS
2024-12-26,daging_sapi_paha_depan,120000.0,PIHPS
2024-12-26,gula_pasir_curah,18000.0,PIHPS
2024-12-26,gula_pasir_kemasan,15000.0,PIHPS
2024-12-26,minyak_goreng_sawit_curah,19150.0,PIHPS
2024-12-26,minyak_goreng_sawit_kemasan_premium,23500.0,PIHPS
2024-12-26,telur_ayam_ras,30000.0,PIHPS
2024-12-27,bawang_bombai,40000.0,SP2KP
2024-12-27,bawang_merah,40000.0,SP2KP
2024-12-27,bawang_putih_honan,43333.0,SP2KP
2024-12-27,beras_medium,15000.0,SP2KP
2024-12-27,beras_premium,16000.0,SP2KP
2024-12-27,beras_sphp_bulog,12000.0,SP2KP
2024-12-27,cabai_merah_besar,50000.0,SP2KP
2024-12-27,cabai_merah_keriting,40000.0,SP2KP
2024-12-27,cabai_rawit_hijau,20000.0,SP2KP
2024-12-27,cabai_rawit_merah,53333.0,SP2KP
2024-12-27,daging_ayam_kampung,70000.0,SP2KP
2024-12-27,daging_ayam_ras,38000.0,SP2KP
2024-12-27,daging_sapi_paha_belakang,120000.0,SP2KP
2024-12-27,daging_sapi_paha_depan,84000.0,SP2KP
2024-12-27,daging_sapi_tetelan,80000.0,SP2KP
2024-12-27,garam_halus,10000.0,SP2KP
2024-12-27,gula_pasir_curah,18000.0,SP2KP
2024-12-27,gula_pasir_kemasan,15000.0,PIHPS
2024-12-27,ikan_bandeng,30000.0,SP2KP
2024-12-27,ikan_kembung,30000.0,SP2KP
2024-12-27,ikan_teri,110000.0,SP2KP
2024-12-27,ikan_tongkol,20000.0,SP2KP
2024-12-27,jeruk_lokal,25000.0,SP2KP
2024-12-27,kacang_hijau,23000.0,SP2KP
2024-12-27,kacang_panjang,9000.0,SP2KP
2024-12-27,kacang_tanah,30000.0,SP2KP
2024-12-27,kangkung,7000.0,SP2KP
2024-12-27,kedelai_impor,18000.0,SP2KP
2024-12-27,kentang_sedang,20000.0,SP2KP
2024-12-27,ketela_pohon,6000.0,SP2KP
2024-12-27,ketimun_sedang,6000.0,SP2KP
2024-12-27,mie_instan,3000.0,SP2KP
2024-12-27,minyak_goreng_sawit_curah,17000.0,SP2KP
2024-12-27,minyak_goreng_sawit_kemasan_premium,20000.0,SP2KP
2024-12-27,minyakita,18000.0,SP2KP
2024-12-27,pisang_lokal,17667.0,SP2KP
2024-12-27,sawi_hijau,9000.0,SP2KP
2024-12-27,susu_kental_manis,13000.0,SP2KP
2024-12-27,tahu_putih,10000.0,SP2KP
2024-12-27,telur_ayam_kampung,70000.0,SP2KP
2024-12-27,telur_ayam_ras,28667.0,SP2KP
2024-12-27,tempe,18000.0,SP2KP
2024-12-27,tepung_terigu,12000.0,SP2KP
2024-12-27,tomat,20000.0,SP2KP
2024-12-27,udang_basah,60000.0,SP2KP
2024-12-30,bawang_bombai,40000.0,SP2KP
2024-12-30,bawang_merah,40000.0,SP2KP
2024-12-30,bawang_putih_honan,43333.0,SP2KP
2024-12-30,beras_medium,15000.0,SP2KP
2024-12-30,beras_premium,16000.0,SP2KP
2024-12-30,beras_sphp_bulog,12000.0,SP2KP
2024-12-30,cabai_merah_besar,55000.0,SP2KP
2024-12-30,cabai_merah_keriting,50000.0,SP2KP
2024-12-30,cabai_rawit_hijau,25000.0,SP2KP
2024-12-30,cabai_rawit_merah,55000.0,SP2KP
2024-12-30,daging_ayam_kampung,70000.0,SP2KP
2024-12-30,daging_ayam_ras,38667.0,SP2KP
2024-12-30,daging_sapi_paha_belakang,120000.0,SP2KP
2024-12-30,daging_sapi_paha_depan,120000.0,SP2KP
2024-12-30,daging_sapi_tetelan,80000.0,SP2KP
2024-12-30,garam_halus,10000.0,SP2KP
2024-12-30,gula_pasir_curah,18000.0,SP2KP
2024-12-30,gula_pasir_kemasan,15000.0,PIHPS
2024-12-30,ikan_bandeng,30000.0,SP2KP
2024-12-30,ikan_kembung,31667.0,SP2KP
2024-12-30,ikan_teri,110000.0,SP2KP
2024-12-30,ikan_tongkol,20000.0,SP2KP
2024-12-30,jeruk_lokal,25000.0,SP2KP
2024-12-30,kacang_hijau,23000.0,SP2KP
2024-12-30,kacang_panjang,9000.0,SP2KP
2024-12-30,kacang_tanah,30000.0,SP2KP
2024-12-30,kangkung,7000.0,SP2KP
2024-12-30,kedelai_impor,18000.0,SP2KP
2024-12-30,kentang_sedang,20000.0,SP2KP
2024-12-30,ketela_pohon,6000.0,SP2KP
2024-12-30,ketimun_sedang,6000.0,SP2KP
2024-12-30,mie_instan,3000.0,SP2KP
2024-12-30,minyak_goreng_sawit_curah,17000.0,SP2KP
2024-12-30,minyak_goreng_sawit_kemasan_premium,20000.0,SP2KP
2024-12-30,minyakita,18000.0,SP2KP
2024-12-30,pisang_lokal,17667.0,SP2KP
2024-12-30,sawi_hijau,9000.0,SP2KP
2024-12-30,susu_kental_manis,13000.0,SP2KP
2024-12-30,tahu_putih,10000.0,SP2KP
2024-12-30,telur_ayam_kampung,70000.0,SP2KP
2024-12-30,telur_ayam_ras,29333.0,SP2KP
2024-12-30,tempe,18000.0,SP2KP
2024-12-30,tepung_terigu,12000.0,SP2KP
2024-12-30,tomat,20000.0,SP2KP
2024-12-30,udang_basah,60000.0,SP2KP
2024-12-31,bawang_bombai,40000.0,SP2KP
2024-12-31,bawang_merah,40000.0,SP2KP
2024-12-31,bawang_putih_honan,43333.0,SP2KP
2024-12-31,beras_medium,15000.0,SP2KP
2024-12-31,beras_premium,16000.0,SP2KP
2024-12-31,beras_sphp_bulog,12000.0,SP2KP
2024-12-31,cabai_merah_besar,55000.0,SP2KP
2024-12-31,cabai_merah_keriting,50000.0,SP2KP
2024-12-31,cabai_rawit_hijau,25000.0,SP2KP
2024-12-31,cabai_rawit_merah,55000.0,SP2KP
2024-12-31,daging_ayam_kampung,70000.0,SP2KP
2024-12-31,daging_ayam_ras,38667.0,SP2KP
2024-12-31,daging_sapi_paha_belakang,120000.0,SP2KP
2024-12-31,daging_sapi_paha_depan,120000.0,SP2KP
2024-12-31,daging_sapi_tetelan,80000.0,SP2KP
2024-12-31,garam_halus,10000.0,SP2KP
2024-12-31,gula_pasir_curah,18000.0,SP2KP
2024-12-31,gula_pasir_kemasan,15000.0,PIHPS
2024-12-31,ikan_bandeng,30000.0,SP2KP
2024-12-31,ikan_kembung,31667.0,SP2KP
2024-12-31,ikan_teri,110000.0,SP2KP
2024-12-31,ikan_tongkol,20000.0,SP2KP
2024-12-31,jeruk_lokal,25000.0,SP2KP
2024-12-31,kacang_hijau,23000.0,SP2KP
2024-12-31,kacang_panjang,9000.0,SP2KP
2024-12-31,kacang_tanah,30000.0,SP2KP
2024-12-31,kangkung,7000.0,SP2KP
2024-12-31,kedelai_impor,18000.0,SP2KP
2024-12-31,kentang_sedang,20000.0,SP2KP
2024-12-31,ketela_pohon,6000.0,SP2KP
2024-12-31,ketimun_sedang,6000.0,SP2KP
2024-12-31,mie_instan,3000.0,SP2KP
2024-12-31,minyak_goreng_sawit_curah,17000.0,SP2KP
2024-12-31,minyak_goreng_sawit_kemasan_premium,20000.0,SP2KP
2024-12-31,minyakita,18000.0,SP2KP
2024-12-31,pisang_lokal,17667.0,SP2KP
2024-12-31,sawi_hijau,9000.0,SP2KP
2024-12-31,susu_kental_manis,13000.0,SP2KP
2024-12-31,tahu_putih,10000.0,SP2KP
2024-12-31,telur_ayam_kampung,70000.0,SP2KP
2024-12-31,telur_ayam_ras,29333.0,SP2KP
2024-12-31,tempe,18000.0,SP2KP
2024-12-31,tepung_terigu,12000.0,SP2KP
2024-12-31,tomat,20000.0,SP2KP
2024-12-31,udang_basah,60000.0,SP2KP
2025-01-01,bawang_merah,40000.0,PIHPS
2025-01-01,bawang_putih_honan,42500.0,PIHPS
2025-01-01,beras_medium,14500.0,PIHPS
2025-01-01,beras_premium,16000.0,PIHPS
2025-01-01,cabai_merah_besar,57500.0,PIHPS
2025-01-01,cabai_merah_keriting,47500.0,PIHPS
2025-01-01,cabai_rawit_merah,60000.0,PIHPS
2025-01-01,daging_ayam_ras,37500.0,PIHPS
2025-01-01,daging_sapi_paha_belakang,120000.0,PIHPS
2025-01-01,daging_sapi_paha_depan,120000.0,PIHPS
2025-01-01,gula_pasir_curah,18000.0,PIHPS
2025-01-01,gula_pasir_kemasan,15000.0,PIHPS
2025-01-01,minyak_goreng_sawit_curah,19150.0,PIHPS
2025-01-01,minyak_goreng_sawit_kemasan_premium,23500.0,PIHPS
2025-01-01,telur_ayam_ras,30000.0,PIHPS
2025-01-02,bawang_bombai,40000.0,SP2KP
2025-01-02,bawang_merah,40000.0,SP2KP
2025-01-02,bawang_putih_honan,43333.0,SP2KP
2025-01-02,beras_medium,15000.0,SP2KP
2025-01-02,beras_premium,16000.0,SP2KP
2025-01-02,beras_sphp_bulog,12000.0,SP2KP
2025-01-02,cabai_merah_besar,55000.0,SP2KP
2025-01-02,cabai_merah_keriting,50000.0,SP2KP
2025-01-02,cabai_rawit_hijau,25000.0,SP2KP
2025-01-02,cabai_rawit_merah,55000.0,SP2KP
2025-01-02,daging_ayam_kampung,70000.0,SP2KP
2025-01-02,daging_ayam_ras,38667.0,SP2KP
2025-01-02,daging_sapi_paha_belakang,120000.0,SP2KP
2025-01-02,daging_sapi_paha_depan,120000.0,SP2KP
2025-01-02,daging_sapi_tetelan,80000.0,SP2KP
2025-01-02,garam_halus,10000.0,SP2KP
2025-01-02,gula_pasir_curah,18000.0,SP2KP
2025-01-02,gula_pasir_kemasan,15000.0,PIHPS
2025-01-02,ikan_bandeng,30000.0,SP2KP
2025-01-02,ikan_kembung,31667.0,SP2KP
2025-01-02,ikan_teri,110000.0,SP2KP
2025-01-02,ikan_tongkol,20000.0,SP2KP
2025-01-02,jeruk_lokal,25000.0,SP2KP
2025-01-02,kacang_hijau,23000.0,SP2KP
2025-01-02,kacang_panjang,9000.0,SP2KP
2025-01-02,kacang_tanah,30000.0,SP2KP
2025-01-02,kangkung,7000.0,SP2KP
2025-01-02,kedelai_impor,18000.0,SP2KP
2025-01-02,kentang_sedang,20000.0,SP2KP
2025-01-02,ketela_pohon,6000.0,SP2KP
2025-01-02,ketimun_sedang,6000.0,SP2KP
2025-01-02,mie_instan,3000.0,SP2KP
2025-01-02,minyak_goreng_sawit_curah,17000.0,SP2KP
2025-01-02,minyak_goreng_sawit_kemasan_premium,20000.0,SP2KP
2025-01-02,minyakita,18000.0,SP2KP
2025-01-02,pisang_lokal,17667.0,SP2KP
2025-01-02,sawi_hijau,9000.0,SP2KP
2025-01-02,susu_kental_manis,13000.0,SP2KP
2025-01-02,tahu_putih,10000.0,SP2KP
2025-01-02,telur_ayam_kampung,70000.0,SP2KP
2025-01-02,telur_ayam_ras,29333.0,SP2KP
2025-01-02,tempe,18000.0,SP2KP
2025-01-02,tepung_terigu,12000.0,SP2KP
2025-01-02,tomat,20000.0,SP2KP
2025-01-02,udang_basah,60000.0,SP2KP
2025-01-03,bawang_bombai,41667.0,SP2KP
2025-01-03,bawang_merah,40000.0,SP2KP
2025-01-03,bawang_putih_honan,43333.0,SP2KP
2025-01-03,beras_medium,15000.0,SP2KP
2025-01-03,beras_premium,16000.0,SP2KP
2025-01-03,beras_sphp_bulog,12000.0,SP2KP
2025-01-03,cabai_merah_besar,66667.0,SP2KP
2025-01-03,cabai_merah_keriting,58333.0,SP2KP
2025-01-03,cabai_rawit_hijau,25000.0,SP2KP
2025-01-03,cabai_rawit_merah,58333.0,SP2KP
2025-01-03,daging_ayam_kampung,70000.0,SP2KP
2025-01-03,daging_ayam_ras,38667.0,SP2KP
2025-01-03,daging_sapi_paha_belakang,120000.0,SP2KP
2025-01-03,daging_sapi_paha_depan,120000.0,SP2KP
2025-01-03,daging_sapi_tetelan,80000.0,SP2KP
2025-01-03,garam_halus,10000.0,SP2KP
2025-01-03,gula_pasir_curah,18000.0,SP2KP
2025-01-03,gula_pasir_kemasan,15000.0,PIHPS
2025-01-03,ikan_bandeng,30000.0,SP2KP
2025-01-03,ikan_kembung,35000.0,SP2KP
2025-01-03,ikan_teri,110000.0,SP2KP
2025-01-03,ikan_tongkol,20000.0,SP2KP
2025-01-03,jeruk_lokal,25000.0,SP2KP
2025-01-03,kacang_hijau,23000.0,SP2KP
2025-01-03,kacang_panjang,10000.0,SP2KP
2025-01-03,kacang_tanah,30000.0,SP2KP
2025-01-03,kangkung,8000.0,SP2KP
2025-01-03,kedelai_impor,18000.0,SP2KP
2025-01-03,kentang_sedang,20000.0,SP2KP
2025-01-03,ketela_pohon,6000.0,SP2KP
2025-01-03,ketimun_sedang,6000.0,SP2KP
2025-01-03,mie_instan,3000.0,SP2KP
2025-01-03,minyak_goreng_sawit_curah,17000.0,SP2KP
2025-01-03,minyak_goreng_sawit_kemasan_premium,21000.0,SP2KP
2025-01-03,minyakita,18000.0,SP2KP
2025-01-03,pisang_lokal,18000.0,SP2KP
2025-01-03,sawi_hijau,9000.0,SP2KP
2025-01-03,susu_kental_manis,13000.0,SP2KP
2025-01-03,tahu_putih,10000.0,SP2KP
2025-01-03,telur_ayam_kampung,70000.0,SP2KP
2025-01-03,telur_ayam_ras,29333.0,SP2KP
2025-01-03,tempe,18000.0,SP2KP
2025-01-03,tepung_terigu,12000.0,SP2KP
2025-01-03,tomat,20000.0,SP2KP
2025-01-03,udang_basah,65000.0,SP2KP
2025-01-06,bawang_bombai,45000.0,SP2KP
2025-01-06,bawang_merah,40000.0,SP2KP
2025-01-06,bawang_putih_honan,45000.0,SP2KP
2025-01-06,beras_medium,15000.0,SP2KP
2025-01-06,beras_premium,16000.0,SP2KP
2025-01-06,beras_sphp_bulog,12000.0,SP2KP
2025-01-06,cabai_merah_besar,75000.0,SP2KP
2025-01-06,cabai_merah_keriting,70000.0,SP2KP
2025-01-06,cabai_rawit_hijau,30000.0,SP2KP
2025-01-06,cabai_rawit_merah,80000.0,SP2KP
2025-01-06,daging_ayam_kampung,70000.0,SP2KP
2025-01-06,daging_ayam_ras,38667.0,SP2KP
2025-01-06,daging_sapi_paha_belakang,120000.0,SP2KP
2025-01-06,daging_sapi_paha_depan,120000.0,SP2KP
2025-01-06,daging_sapi_tetelan,80000.0,SP2KP
2025-01-06,garam_halus,10000.0,SP2KP
2025-01-06,gula_pasir_curah,18000.0,SP2KP
2025-01-06,gula_pasir_kemasan,15000.0,PIHPS
2025-01-06,ikan_bandeng,35000.0,SP2KP
2025-01-06,ikan_kembung,35000.0,SP2KP
2025-01-06,ikan_teri,110000.0,SP2KP
2025-01-06,ikan_tongkol,25000.0,SP2KP
2025-01-06,jeruk_lokal,25000.0,SP2KP
2025-01-06,kacang_hijau,23000.0,SP2KP
2025-01-06,kacang_panjang,10000.0,SP2KP
2025-01-06,kacang_tanah,30000.0,SP2KP
2025-01-06,kangkung,8000.0,SP2KP
2025-01-06,kedelai_impor,18000.0,SP2KP
2025-01-06,kentang_sedang,23000.0,SP2KP
2025-01-06,ketela_pohon,6000.0,SP2KP
2025-01-06,ketimun_sedang,6000.0,SP2KP
2025-01-06,mie_instan,3000.0,SP2KP
2025-01-06,minyak_goreng_sawit_curah,17000.0,SP2KP
2025-01-06,minyak_goreng_sawit_kemasan_premium,21000.0,SP2KP
2025-01-06,minyakita,18000.0,SP2KP
2025-01-06,pisang_lokal,18000.0,SP2KP
2025-01-06,sawi_hijau,9000.0,SP2KP
2025-01-06,susu_kental_manis,13000.0,SP2KP
2025-01-06,tahu_putih,10000.0,SP2KP
2025-01-06,telur_ayam_kampung,70000.0,SP2KP
2025-01-06,telur_ayam_ras,29333.0,SP2KP
2025-01-06,tempe,18000.0,SP2KP
2025-01-06,tepung_terigu,12000.0,SP2KP
2025-01-06,tomat,28000.0,SP2KP
2025-01-06,udang_basah,70000.0,SP2KP
2025-01-07,bawang_bombai,45000.0,SP2KP
2025-01-07,bawang_merah,40000.0,SP2KP
2025-01-07,bawang_putih_honan,45000.0,SP2KP
2025-01-07,beras_medium,15000.0,SP2KP
2025-01-07,beras_premium,16000.0,SP2KP
2025-01-07,beras_sphp_bulog,12000.0,SP2KP
2025-01-07,cabai_merah_besar,75000.0,SP2KP
2025-01-07,cabai_merah_keriting,70000.0,SP2KP
2025-01-07,cabai_rawit_hijau,30000.0,SP2KP
2025-01-07,cabai_rawit_merah,83333.0,SP2KP
2025-01-07,daging_ayam_kampung,70000.0,SP2KP
2025-01-07,daging_ayam_ras,38667.0,SP2KP
2025-01-07,daging_sapi_paha_belakang,120000.0,SP2KP
2025-01-07,daging_sapi_paha_depan,120000.0,SP2KP
2025-01-07,daging_sapi_tetelan,80000.0,SP2KP
2025-01-07,garam_halus,10000.0,SP2KP
2025-01-07,gula_pasir_curah,18000.0,SP2KP
2025-01-07,gula_pasir_kemasan,15000.0,PIHPS
2025-01-07,ikan_bandeng,35000.0,SP2KP
2025-01-07,ikan_kembung,35000.0,SP2KP
2025-01-07,ikan_teri,110000.0,SP2KP
2025-01-07,ikan_tongkol,25000.0,SP2KP
2025-01-07,jeruk_lokal,25000.0,SP2KP
2025-01-07,kacang_hijau,23000.0,SP2KP
2025-01-07,kacang_panjang,10000.0,SP2KP
2025-01-07,kacang_tanah,30000.0,SP2KP
2025-01-07,kangkung,8000.0,SP2KP
2025-01-07,kedelai_impor,18000.0,SP2KP
2025-01-07,kentang_sedang,23000.0,SP2KP
2025-01-07,ketela_pohon,6000.0,SP2KP
2025-01-07,ketimun_sedang,6000.0,SP2KP
2025-01-07,mie_instan,3000.0,SP2KP
2025-01-07,minyak_goreng_sawit_curah,17000.0,SP2KP
2025-01-07,minyak_goreng_sawit_kemasan_premium,21000.0,SP2KP
2025-01-07,minyakita,18000.0,SP2KP
2025-01-07,pisang_lokal,18000.0,SP2KP
2025-01-07,sawi_hijau,9000.0,SP2KP
2025-01-07,susu_kental_manis,13000.0,SP2KP
2025-01-07,tahu_putih,10000.0,SP2KP
2025-01-07,telur_ayam_kampung,70000.0,SP2KP
2025-01-07,telur_ayam_ras,29333.0,SP2KP
2025-01-07,tempe,18000.0,SP2KP
2025-01-07,tepung_terigu,12000.0,SP2KP
2025-01-07,tomat,28000.0,SP2KP
2025-01-07,udang_basah,70000.0,SP2KP
2025-01-08,bawang_bombai,45000.0,SP2KP
2025-01-08,bawang_merah,40000.0,SP2KP
2025-01-08,bawang_putih_honan,45000.0,SP2KP
2025-01-08,beras_medium,15000.0,SP2KP
2025-01-08,beras_premium,16000.0,SP2KP
2025-01-08,beras_sphp_bulog,12000.0,SP2KP
2025-01-08,cabai_merah_besar,75000.0,SP2KP
2025-01-08,cabai_merah_keriting,70000.0,SP2KP
2025-01-08,cabai_rawit_hijau,30000.0,SP2KP
2025-01-08,cabai_rawit_merah,83333.0,SP2KP
2025-01-08,daging_ayam_kampung,70000.0,SP2KP
2025-01-08,daging_ayam_ras,38667.0,SP2KP
2025-01-08,daging_sapi_paha_belakang,120000.0,SP2KP
2025-01-08,daging_sapi_paha_depan,120000.0,SP2KP
2025-01-08,daging_sapi_tetelan,80000.0,SP2KP
2025-01-08,garam_halus,10000.0,SP2KP
2025-01-08,gula_pasir_curah,18000.0,SP2KP
2025-01-08,gula_pasir_kemasan,15000.0,PIHPS
2025-01-08,ikan_bandeng,35000.0,SP2KP
2025-01-08,ikan_kembung,35000.0,SP2KP
2025-01-08,ikan_teri,110000.0,SP2KP
2025-01-08,ikan_tongkol,25000.0,SP2KP
2025-01-08,jeruk_lokal,25000.0,SP2KP
2025-01-08,kacang_hijau,23000.0,SP2KP
2025-01-08,kacang_panjang,10000.0,SP2KP
2025-01-08,kacang_tanah,30000.0,SP2KP
2025-01-08,kangkung,8000.0,SP2KP
2025-01-08,kedelai_impor,18000.0,SP2KP
2025-01-08,kentang_sedang,24000.0,SP2KP
2025-01-08,ketela_pohon,6000.0,SP2KP
2025-01-08,ketimun_sedang,6000.0,SP2KP
2025-01-08,mie_instan,3000.0,SP2KP
2025-01-08,minyak_goreng_sawit_curah,17000.0,SP2KP
2025-01-08,minyak_goreng_sawit_kemasan_premium,21000.0,SP2KP
2025-01-08,minyakita,18000.0,SP2KP
2025-01-08,pisang_lokal,18000.0,SP2KP
2025-01-08,sawi_hijau,9500.0,SP2KP
2025-01-08,susu_kental_manis,13000.0,SP2KP
2025-01-08,tahu_putih,10000.0,SP2KP
2025-01-08,telur_ayam_kampung,70000.0,SP2KP
2025-01-08,telur_ayam_ras,29333.0,SP2KP
